"brand","price","location","date","petrol"
"Shell",721.9,"Szigetszentmiklós, Csepeli út 19.",2023-10-02,"100 octane petrol"
"Other",664,"Budakalász, Omszk park 1.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Szigetszentmiklós, II. Rákóczi Ferenc út 12. ",2023-10-02,"100 octane petrol"
"Shell",721.9,"Budapest XVII, Pesti út 237/c",2023-10-02,"100 octane petrol"
"Avia",704.9,"Nagytarcsa, Naplás utca 1. ",2023-10-02,"100 octane petrol"
"Other",0,"Nagytarcsa, Naplás u. 1.",2023-10-02,"100 octane petrol"
"Other",664,"Törökbálint, Torbágy u. 1.",2023-10-02,"100 octane petrol"
"MOL",696,"Vecsés, Fő út 6011/2 hrsz.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Solymár, Rózsika u. 2.",2023-10-02,"100 octane petrol"
"Other",664,"Solymár, Szent Flórián u. 2-4.",2023-10-02,"100 octane petrol"
"Orlen",676,"Budapest XVII, Esztena u. 1.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Vecsés, 4. sz. főút",2023-10-02,"100 octane petrol"
"Orlen",676,"Érd, Budafoki út (6.sz.főút)",2023-10-02,"100 octane petrol"
"OMV",691.9,"Dunaharaszti, Némedi u. sarok 51. sz. főút",2023-10-02,"100 octane petrol"
"Shell",721.9,"Érd, Budafoki utca 2-4.",2023-10-02,"100 octane petrol"
"Other",657.9,"Érd, Erika u. 1.",2023-10-02,"100 octane petrol"
"MOL",696,"Érd, Budai út I.",2023-10-02,"100 octane petrol"
"MOL",696,"Érd, Budai út II.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Kistarcsa, Szabadság u. 56.",2023-10-02,"100 octane petrol"
"MOL",696,"Dunaharaszti, Fő út 220. 510.-es főút",2023-10-02,"100 octane petrol"
"MOL",696,"Gyál, Körösi út  ",2023-10-02,"100 octane petrol"
"OMV",691.9,"Vecsés, Gyáli út 20-22.",2023-10-02,"100 octane petrol"
"Shell",721.9,"Dunakeszi, 2-es főút",2023-10-02,"100 octane petrol"
"Shell",721.9,"Fót, Szabadság út 10.",2023-10-02,"100 octane petrol"
"MOL",696,"Kerepes, Szabadság út  ",2023-10-02,"100 octane petrol"
"MOL",696,"Fót, Keleti Márton út",2023-10-02,"100 octane petrol"
"Orlen",676,"Dunakeszi, 2 sz. fõút",2023-10-02,"100 octane petrol"
"Shell",721.9,"Érd, Iparos út 42.",2023-10-02,"100 octane petrol"
"OMV",691.9,"Szigetszentmiklós, Gyári út 3237 hrsz. ",2023-10-02,"100 octane petrol"
"MOL",696,"Pilisvörösvár, 10. sz. fkl. út (Hrsz. 0140/31.)",2023-10-02,"100 octane petrol"
"Other",666.9,"Gyál, M5 Gyál-Alsónémedi lehajtó",2023-10-02,"100 octane petrol"
"Avia",689.9,"Érd, Szent László tér 6.",2023-10-02,"100 octane petrol"
