"brand","price","location","date","petrol"
"MOL",681,"Gödöllő, 3. sz. Főút Ipari Park, Pattantyús Ábrahám krt. 4.",2023-10-08,"diesel"
"Shell",676.9,"Százhalombatta, Damjanich u. 29.",2023-10-08,"diesel"
"MOL",681,"Százhalombatta, Bekötő út  ",2023-10-08,"diesel"
"MOL",681,"Piliscsaba, 10-es fő út 1602/13. hrsz. (24. km)",2023-10-08,"diesel"
"Other",0,"Százhalombatta, Ipari Park 6-os főút 067/4 hrsz. - adalékolt import üzemanyag értékesítés",2023-10-08,"diesel"
"Other",676.9,"Gödöllő, Repülőtéri u. 9.",2023-10-08,"diesel"
"MOL",681,"Gödöllő, Dózsa György út 61.",2023-10-08,"diesel"
"Other",671.9,"Üllő, K-Sped Krt. (Viktória Ipari Park)",2023-10-08,"diesel"
"MOL",680.9,"Etyek, Kossuth Lajos u. 72.",2023-10-08,"diesel"
"Shell",676.9,"Gödöllő, Dózsa Gy. út 108.",2023-10-08,"diesel"
"MOL",681,"Isaszeg, Rákóczi u. hrsz. 455",2023-10-08,"diesel"
"Other",0,"Ócsa, Üllői utca 41",2023-10-08,"diesel"
"Orlen",730,"Tárnok, M7 Autópálya 26 km DÉL",2023-10-08,"diesel"
"OMV",680.9,"Veresegyház, Fő u. 2/2.",2023-10-08,"diesel"
"Orlen",730,"Tárnok, M7 autópálya 26 km ÉSZAK",2023-10-08,"diesel"
"Oil",681,"Ócsa, Kiss János út 1.",2023-10-08,"diesel"
"MOL",681,"Gödöllő, Szabadság u.12.  ",2023-10-08,"diesel"
"MOL",681,"Veresegyház, Fő u.  ",2023-10-08,"diesel"
"Other",669,"Herceghalom, Jókai Mór u 2/A",2023-10-08,"diesel"
"MOL",681,"Százhalombatta, DUFI Olajmunkás út 2.",2023-10-08,"diesel"
"OMV",680.9,"Üllő, Pesti út 1.",2023-10-08,"diesel"
"Orlen",724,"Zsámbék, M1 autópálya (Észak)",2023-10-08,"diesel"
"Orlen",724,"Zsámbék, M1 autópálya (Dél)",2023-10-08,"diesel"
"MOL",681,"Leányfalu, Móricz Zsigmond út 165.",2023-10-08,"diesel"
"MOL",681,"Gyömrő, Mendei út  ",2023-10-08,"diesel"
"OMV",680.9,"Zsámbék, Herceghalmi út",2023-10-08,"diesel"
"MOL",731,"Ercsi, M6 I. (kimenő) (M6 külterület 30 km szelvény)",2023-10-08,"diesel"
"MOL",731,"Ercsi, M6 II. (bejövő) (M6 külterület 30 km szelvény)",2023-10-08,"diesel"
"Oil",673,"Erdőkertes, Fő út 234.",2023-10-08,"diesel"
"Avia",667,"Martonvásár, Bajcsy Zs. U. 31.",2023-10-08,"diesel"
"OMV",723.9,"Inárcs, M5 autópálya 82. kmsz. bal",2023-10-08,"diesel"
"OMV",723.9,"Inárcs, M5 autópálya 82. kmsz jobb",2023-10-08,"diesel"
"Shell",676.9,"Monor, Vasadi u. 1.",2023-10-08,"diesel"
"OMV",680.9,"Vác, Gödöllői út 1.",2023-10-08,"diesel"
"OMV",723.9,"Vál, M7, Kajászó (Váli Észak)",2023-10-08,"diesel"
"OMV",723.9,"Vál, M7, Kajászó (Váli Dél)",2023-10-08,"diesel"
"MOL",681,"Kiskunlacháza, Hadház u. 2.  ",2023-10-08,"diesel"
"MOL",0,"Inárcs, Széchenyi utca 14.",2023-10-08,"diesel"
"MOL",681,"Vác, Diadal tér",2023-10-08,"diesel"
"MOL",681,"Bicske, Botond tér  ",2023-10-08,"diesel"
"Oil",0,"Monor, Gép utca 1. ",2023-10-08,"diesel"
"Avia",680.9,"Iklad, Alsómajor 057/59 hrsz.",2023-10-08,"diesel"
"Other",671.9,"Bag, M3 autópálya 39. km lehajtó (Ipari Park) 2191",2023-10-08,"diesel"
"MOL",681,"Vác, Balassagyarmati út 1.",2023-10-08,"diesel"
"Other",668,"Aszód, Pesti út 25.",2023-10-08,"diesel"
"OMV",680.9,"Bag, Dózsa György út 2.",2023-10-08,"diesel"
"Shell",676.9,"Sülysáp, Pesti út 56.",2023-10-08,"diesel"
"MOL",681,"Aszód, Pesti út 3.  ",2023-10-08,"diesel"
"MOL",681,"Visegrád, 11.sz.fkl. út",2023-10-08,"diesel"
"Other",0,"Csolnok, Külterület hrsz. 0182/3.",2023-10-08,"diesel"
"MOL",681,"Monor, 4.sz. fkl. út (Katalin Csárda)  ",2023-10-08,"diesel"
"OMV",680.9,"Dorog, Bécsi út -Csolnoki út sarok hrsz.0279/8",2023-10-08,"diesel"
