brand,price,location,date,petrol
Mol,581.0,"Algyő,  Szeged 47.sz.fkl.út ( Algyő Pf.:11 )  ",2023-12-22,diesel
GALÁNTAI Bt.,557.0,"Kiskőrös, Dózsa György út 92.",2023-12-22,diesel
Omv,586.9,"Kiskőrös, Dózsa György út 47.",2023-12-22,diesel
Mobil Petrol,578.9,"Balatonvilágos, hrsz 054/256.",2023-12-22,diesel
Mol,581.0,"Csepreg, Rákóczi út  ",2023-12-22,diesel
Omv,586.9,"Makó, Kossuth Lajos u. 5.",2023-12-22,diesel
Omv,586.9,"Hegyfalu, 84/86-os főutak kereszteződése",2023-12-22,diesel
Shell,585.9,"Makó, Aradi út 103.",2023-12-22,diesel
Mol,581.0,"Kiskunmajsa, Halasi u. 99.  ",2023-12-22,diesel
Mol,581.0,"Balatonalmádi, Fűzfői út 5. (71-es út)  ",2023-12-22,diesel
Shell,585.9,"Makó, Aradi u. 117.",2023-12-22,diesel
Oil!,579.9,"Maroslele, M43",2023-12-22,diesel
Mobil Petrol,563.9,"Kiskunmajsa, Béla Király utca 1.  ",2023-12-22,diesel
Edo,586.9,"Makó, Justh Gyula utca 67.",2023-12-22,diesel
Shell,585.9,"Herend, 8. sz. Főút",2023-12-22,diesel
Mol,581.0,"Sárbogárd, Köztársaság út 147.  ",2023-12-22,diesel
Orlen,586.0,"Veszprém, Mártírok útja 15.",2023-12-22,diesel
Orlen,586.0,"Balatonvilágos, 71 sz. főút",2023-12-22,diesel
Mol,581.0,"Veszprém, Almádi u. 17/1",2023-12-22,diesel
Shell,585.9,"Veszprém, Almádi u. 7/1.",2023-12-22,diesel
Akker-Plus Kft.,601.0,"Akasztó, Fő u. 189. 53-as út mellett",2023-12-22,diesel
Mol,581.0,"Balatonvilágos, Balatonakarattya 71.sz. föút  ",2023-12-22,diesel
Orlen,586.0,"Nagylak, határátkelőhely hrsz.22/5",2023-12-22,diesel
Mol,581.0,"Veszprém, Pápai út 42.",2023-12-22,diesel
Volánbusz Zrt.,573.0,"Veszprém, Pápai u. 30. ",2023-12-22,diesel
Omv,586.9,"Veszprém, Budapesti út 12.",2023-12-22,diesel
Orlen,586.0,"Balástya, Öszeszék 6.",2023-12-22,diesel
Mol Partner+,601.0,"Akasztó, Fő u. 1.",2023-12-22,diesel
Mol,581.0,"Sajtoskál, 84-es főút 83. km",2023-12-22,diesel
Mol,581.0,"Veszprém, Budapesti u. 91.",2023-12-22,diesel
Mol,581.0,"Veszprém, Budapesti u.  70.",2023-12-22,diesel
PERSPED Kft.,574.0,"Veszprém, Házgyári u. 16.",2023-12-22,diesel
Omv,586.9,"Balatonfűzfő, Árpád utca 1.",2023-12-22,diesel
Omv,586.0,"Dunaföldvár, Paksi út 125/a.",2023-12-22,diesel
Shell,585.9,"Veszprém, Külső-Kádártai út 3.",2023-12-22,diesel
