brand,price,location,date,petrol
Vizler-Petrol Kft.,319.0,"Hajdúnánás, Vihar Béla utca 2.",2023-10-13,lpg
Avia,305.0,"Nyíradony, Debreceni út 100.",2023-10-31,lpg
Mol,314.0,"Hajdúnánás, Tiszavasvári út",2023-10-13,lpg
Mol,314.0,"Miskolc, Újgyőri főtér 3.",2023-10-13,lpg
Mobil Petrol,309.9,"Miskolc, József Attila út 47.",2023-10-11,lpg
Mol,314.0,"Felsőzsolca, 3. sz. főút hrsz. 2034/14",2023-10-13,lpg
Mol,314.0,"Nagykálló, Korányi Frigyes út  104.",2023-10-13,lpg
Mol Partner+,309.0,"Nyíregyháza, Tiszavasvári út, Zomboribokor",2023-08-31,lpg
Oplus Kft.,309.0,"Nyíregyháza, Lujza u. 9.",2023-08-31,lpg
Omv,305.9,"Nyíregyháza, Kert u. 47.",2023-09-24,lpg
Mol,314.0,"Nyíregyháza, Vasgyár u. 18.",2023-10-13,lpg
Mol,314.0,"Nyíregyháza, László u.",2023-10-13,lpg
Mol,314.0,"Nyíregyháza, Tokaji út ( Repülötér )",2023-10-13,lpg
Mol,314.0,"Nyíregyháza, Pazonyi út",2023-10-13,lpg
Mol,314.0,"Szerencs, 37.sz. fkl. út",2023-10-13,lpg
GROVI Kft.,319.0,"Nyírbátor, Szentvér út 41.",2023-10-13,lpg
Avia,326.0,"Forró, Fő utca 133.",2023-06-26,lpg
Mol,314.0,"Encs, 3.sz.fkl.út",2023-10-13,lpg
Mol,314.0,"Mátészalka, Vásár tér 5.",2023-10-13,lpg
Mol,314.0,"Sárospatak, Wesselényi Miklós út",2023-10-13,lpg
Mol,314.0,"Vásárosnamény, Nyíregyházi út 1.",2023-10-13,lpg
GROVI Kft.,319.0,"Vásárosnamény, Ilki út 1.",2023-10-13,lpg
Mol,314.0,"Sátoraljaújhely, Várhegy utca",2023-10-13,lpg
